item_id,split_name,Temparature,Humidity ,Moisture,Soil Type,Crop Type,Nitrogen,Potassium,Phosphorous,model_name,prompt_version,model_fertilizer,explanation,confidence_statement,uncertainty_or_caution,decision_support_notes
FERT-079,split-0-100,26,52,36,Clayey,Pulses,7,16,20,gemini,model-instructions-v4,10-26-26,"Pulses requiring 16 K, 20 P, and just 7 N in Clayey soil match 10-26-26.","High potassium and phosphorous needs over nitrogen strongly indicate 10-26-26.","Clay at 36 moisture might be hard to work the 10-26-26 into without tilling.","10-26-26 supports robust Pulses flowering at a cool 26C."
FERT-080,split-0-100,34,65,63,Red,Cotton,14,0,38,gemini,model-instructions-v4,DAP,"Cotton requiring 38 P and 14 N in Red soil is a textbook case for DAP.","Zero K and heavily skewed P needs make DAP a highly confident choice.","Red soil at 63 moisture is very wet; ensure Cotton roots aren't drowning at 34C.","DAP will fortify root systems if properly integrated under 65% humidity."
FERT-081,split-0-100,28,54,43,Clayey,Paddy,10,8,29,gemini,model-instructions-v4,14-35-14,"Paddy needing 29 P, 8 K, and 10 N in Clayey soil perfectly matches 14-35-14.","Confident choice due to the classic 1:4:1 NPK signature required.","Clayey conditions at 43 moisture are excellent for Paddy nutrient uptake.","14-35-14 will strongly support Paddy tillering at 28C."
FERT-082,split-0-100,30,60,40,Sandy,Millets,41,0,0,gemini,model-instructions-v4,Urea,"Millets with an extreme 41 N deficit in Sandy soil strictly dictate Urea.","The 41-0-0 profile leaves Urea as the definitive recommendation.","Sandy soil drains fast at 40 moisture; monitor for rapid nitrogen leaching.","The 30C temperature provides a high metabolic rate for Millets to use Urea."
FERT-083,split-0-100,29,58,65,Black,Cotton,14,0,35,gemini,model-instructions-v4,DAP,"Cotton needing 35 P and 14 N in Black soil requires the phosphorous kick of DAP.","The near 1:3 ratio with zero potassium securely points to DAP.","High 65 moisture in Black soil requires caution to prevent root rot at 29C.","DAP will strengthen Cotton bolls once incorporated at 58% humidity."
FERT-084,split-0-100,26,52,59,Loamy,Sugarcane,11,0,9,gemini,model-instructions-v4,20-20,"Sugarcane needing 11 N and 9 P in Loamy soil are perfectly suited for 20-20.","The precise low N to P deficit is exactly what 20-20 is meant to correct.","Loamy soil at 59 moisture provides an excellent bed for 20-20 absorption.","20-20 supports steady Sugarcane growth at a cool 26C."
FERT-085,split-0-100,31,62,44,Sandy,Barley,21,0,28,gemini,model-instructions-v4,28-28,"Barley demanding 21 N and 28 P in Sandy soil mandate a 28-28 application.","Equal mid-range N and P without K makes 28-28 the most accurate selection.","Sandy fields at 44 moisture drain well; ensure the 28-28 stays in the root zone.","The 31C temperature provides a fast metabolic rate for Barley."
FERT-086,split-0-100,35,67,28,Clayey,Pulses,8,7,31,gemini,model-instructions-v4,14-35-14,"Pulses demanding 31 P, 7 K, and 8 N in Clayey soil fit the 14-35-14 profile well.","The exact low N/K and high P gap corresponds directly to 14-35-14.","Very low 28 moisture in Clayey dirt at 35C risks lockout; irrigation is needed.","The 67% humidity will help mitigate the extreme heat during application."
FERT-087,split-0-100,29,58,30,Red,Tobacco,13,17,16,gemini,model-instructions-v4,17-17-17,"Tobacco requiring balanced 13 N, 17 K, and 16 P strongly points to 17-17-17.","Near identical moderate NPK demands in Red soil make 17-17-17 the unquestioned choice.","Red soil at a low 30 moisture under 29C heat will severely limit nutrient mobility.","Irrigation is critical to activate the 17-17-17 for Tobacco."
FERT-088,split-0-100,27,53,30,Black,Millets,35,0,0,gemini,model-instructions-v4,Urea,"Millets in Black soil needing 35 N and nothing else must receive Urea.","Total lack of K/P requirements guarantees Urea is the optimal path.","Black soil cracking at 30 moisture could expose the Urea to air; incorporate it.","Optimal 27C conditions for Millets to absorb the nitrogen spike."
FERT-089,split-0-100,36,68,50,Loamy,Wheat,12,18,19,gemini,model-instructions-v4,17-17-17,"Even demands of 12 N, 18 K, and 19 P for Wheat mean 17-17-17 is ideal.","A balanced NPK footprint in this Loamy soil confirms 17-17-17 is the right path.","Extreme 36C heat requires the Loamy soil to be well watered at 50 moisture.","17-17-17 will provide balanced nutrition during 68% humidity phases."
FERT-090,split-0-100,29,58,61,Loamy,Cotton,11,0,38,gemini,model-instructions-v4,DAP,"Cotton requiring 38 P and 11 N in Loamy soil is a textbook case for DAP.","Zero K and heavily skewed P needs make DAP a highly confident choice.","Loamy soil at 61 moisture provides an excellent bed for DAP absorption.","DAP will fortify root systems if properly integrated under 58% humidity."
FERT-091,split-0-100,30,60,26,Black,Oil seeds,8,9,30,gemini,model-instructions-v4,14-35-14,"Oil seeds needing 30 P, 9 K, and 8 N in Black soil perfectly match 14-35-14.","Confident choice due to the classic 1:4:1 NPK signature required.","Very low 26 moisture in Black dirt risks lockout; irrigation is highly needed.","14-35-14 will strongly support Oil seed formation at 30C."
FERT-092,split-0-100,34,65,45,Clayey,Paddy,6,19,21,gemini,model-instructions-v4,10-26-26,"Paddy requiring 19 K, 21 P, and just 6 N in Clayey soil match 10-26-26.","High potassium and phosphorous needs over nitrogen strongly indicate 10-26-26.","Clayey conditions at 45 moisture are excellent for Paddy nutrient uptake.","10-26-26 supports robust Paddy tillering at 34C."
FERT-093,split-0-100,36,68,41,Red,Ground Nuts,41,0,0,gemini,model-instructions-v4,Urea,"Ground Nuts with an extreme 41 N deficit in Red soil strictly dictate Urea.","The 41-0-0 profile leaves Urea as the definitive recommendation.","Red soil at 41 moisture under 36C heat risks severe volatilization.","Water the field thoroughly to sink the Urea into the root zone."
FERT-094,split-0-100,28,54,25,Sandy,Maize,9,10,30,gemini,model-instructions-v4,14-35-14,"Maize demanding 30 P, 10 K, and 9 N in Sandy soil fit the 14-35-14 profile well.","The exact low N/K and high P gap corresponds directly to 14-35-14.","Sandy soil at a critical 25 moisture drains fast and is dry; irrigate immediately.","The 28C temperature provides a good metabolic rate for Maize to use this."
FERT-095,split-0-100,25,50,32,Clayey,Pulses,24,0,19,gemini,model-instructions-v4,28-28,"Pulses demanding 24 N and 19 P in Clayey soil are best served by 28-28.","Confident in 28-28 due to the simultaneous moderate N and P deficits.","Clay at 32 moisture might be hard to work the 28-28 into without tilling.","Apply 28-28 to boost Pulses growth under comfortable 25C weather."
FERT-096,split-0-100,30,60,27,Red,Tobacco,4,17,17,gemini,model-instructions-v4,10-26-26,"Tobacco requiring 17 K, 17 P, and minimal 4 N in Red soil match 10-26-26.","High equal potassium and phosphorous needs solidly confirm 10-26-26.","Red soil at 27 moisture is dangerously dry; watering is mandatory at 30C.","10-26-26 supports robust Tobacco leaf quality under 60% humidity."
FERT-097,split-0-100,38,72,51,Loamy,Wheat,39,0,0,gemini,model-instructions-v4,Urea,"Wheat in Loamy soil needing 39 N and nothing else must receive Urea.","Total lack of K/P requirements guarantees Urea is the optimal path.","Loamy soil at 51 moisture is good, but 38C heat will cause instant volatilization if not buried.","Apply during early morning or late evening to avoid the 38C peak."
FERT-098,split-0-100,36,60,43,Sandy,Millets,15,0,41,gemini,model-instructions-v4,DAP,"Millets needing 41 P and 15 N in Sandy soil require the phosphorous kick of DAP.","The near 1:3 ratio with zero potassium securely points to DAP.","Sandy soil drains fast at 43 moisture; monitor for rapid leaching at 36C.","DAP will strengthen Millet root systems once incorporated at 60% humidity."
FERT-099,split-0-100,29,58,57,Black,Sugarcane,12,0,10,gemini,model-instructions-v4,20-20,"Sugarcane needing 12 N and 10 P in Black soil are perfectly suited for 20-20.","The precise low N to P deficit is exactly what 20-20 is meant to correct.","Black soil at 57 moisture provides excellent conditions for 20-20 absorption.","20-20 supports steady Sugarcane growth at a warm 29C."
